sentiment;text
disgust;Numa reunião anti-pornografia, quando foram exibidas amostras de filmes e revistas.
shame;Comentários de outras crianças sobre o meu pai alcoólatra.
guilt;Depois de ter falhado em ajudar com os preparativos do dia 5 de março (Dia da Mulher), embora eu tivesse prometido participar do trabalho.
joy;Quando consegui comprar o meu carro novo, depois de muitos problemas.
fear;Depois do meu acidente de carro, quando acordei num monte de pedras.
anger;Quando tentei montar uma tenda há alguns anos, fui provocado e impedido pelo meu primo.
sadness;Quando meu avô morreu.
shame;Atropelei um cão com o meu carro e não parei.
guilt;Acidente de carro. Deixei uma pessoa de 16 anos, incompetente, assumir o volante e sinto-me muito culpado pelo que aconteceu, mesmo tendo sofrido as piores lesões.
joy;Quando fui admitido numa determinada escola como aluno.
fear;Meu pai tem uma doença crônica. No outono de 1983, ele teve um ataque muito forte ou convulsão.
anger;Um amigo bêbado meu estava a espancar outro amigo, que também estava bêbado.
sadness;Quando não consegui um determinado emprego em Lillehammer que eu queria muito.
disgust;O meu chefe no trabalho falhou em cumprir uma promessa sobre algo que sabia ser extremamente importante para mim.
shame;Um exame onde foram feitas perguntas sobre conhecimentos muito específicos.
guilt;Acertei na cabeça da minha irmã mais nova com uma pedra enquanto estávamos a lutar.
joy;Quando o meu pai conseguiu começar uma nova vida após o divórcio da minha mãe, resultando numa nova irmã para mim.
fear;Um quase-acidente de carro, conduzindo demasiado rápido numa estrada gelada.
anger;A minha mãe e as suas amigas falavam mal do meu pai quando estavam separados, e os meus irmãos, irmãs e eu éramos autorizados a ouvir.
sadness;Sentir-me aborrecido na escola, sem poder casar e ter filhos.
disgust;Quando o novo marido da minha mãe a tratava a ela e aos meus irmãos e irmãs mal.
shame;Roubar da carteira da minha mãe quando era criança.
joy;Estive no hospital e depois fui visitado por alguém completamente inesperado.
fear;Estava a caçar e fiquei perdido na neblina nas montanhas.
anger;Fui acusado injustamente de uma contravenção.
sadness;Quando a minha namorada me deixou.
disgust;Abate de animais.
shame;Entrei no quarto errado e deitei-me numa cama onde alguém já estava a dormir.
guilt;Não consegui comparecer numa data acordada.
joy;Quando finalmente consegui obter um som específico da minha guitarra, depois de ter tentado por muito tempo.
fear;Ao escalar uma montanha, fiquei preso e percebi que não conseguia subir nem descer.
anger;A reunião geralmente domina as pessoas em ocasiões sociais.
sadness;Descobrir que Lillehammer não fornecia um ambiente musical que combinasse com o meu gosto, mesmo que tivessem me dito o contrário.
disgust;Não consigo descrever nenhuma situação repugnante.
shame;Quando as eleições gerais resultaram na Noruega ter um governo conservador.
guilt;Um amigo meu deu um tiro na cabeça depois de me ter dito e a outros que o faria.
joy;Quando os meus filhos nasceram.
fear;Quando quase atropelei um menino pequeno que de repente apareceu à frente do meu carro.
anger;Quando o meu pai me telefonou para voltar para casa das minhas férias, uma vez que ele não tinha mais tempo para cuidar do meu jardim e dos animais.
sadness;Quando me disseram que um bom amigo estava seriamente doente.
disgust;Quando descobri que um parente estava a espalhar rumores sobre mim.
shame;Estava a falar mal de uma pessoa para alguns amigos e descobri que a filha dele estava a ouvir.
guilt;Quando o meu ex-marido deixou a nossa casa, as crianças choraram porque ele não ia voltar.
joy;Quando o meu amigo especial disse "amo-te" pela primeira vez.
fear;Depois de ter assistido a um programa de crime na televisão, estava prestes a levar um cão a passear. De repente, apareceu um homem no alpendre. (Vivemos a alguma distância de outras pessoas).
anger;Quando o meu carro avariou subitamente!
sadness;Quando um antigo amigo espalhava rumores negativos sobre mim.
disgust;Há uma certa pessoa, que só vi. Ele faz-me arrepiar e sentir repulsa.
shame;Batota para obter a melhor nota num teste no 7º ano.
guilt;Um gatinho tinha vagado para o nosso escritório, e disseram-me para levá-lo de volta para a rua. Quando regressei, o gatinho seguiu-me e foi atropelado e morto por um carro.
joy;Quando o meu trabalho de fim de semestre foi avaliado.
fear;Depois de ver um filme de terror no cinema, estava tão assustado que não consegui nem conduzir o carro para a garagem. Pensava frequentemente no filme depois, esperando que tais coisas não existissem no mundo real.
anger;Zangado com o meu irmão, que estava a gozar comigo e a provocar-me.
sadness;Quando a minha avó morreu.
shame;Eu exagerei com a minha mãe e senti-me envergonhado depois.
guilt;Quando os meus pais trabalham muito e ficam cansados - enquanto eu vou para a escola e estudo em vez de ajudá-los, sinto que estou a desiludi-los.
joy;Contactei amigos antigos após uma longa ausência.
fear;Perdi-me numa viagem às montanhas.
anger;Sendo vítima de tratamento injusto num grupo de trabalho, alguém que quebrou as regras foi protegido pelo chefe. Isso resultou em mais trabalho para os outros.
sadness;A morte de um amigo próximo.
disgust;Fui confrontado com uma pessoa que tinha pensamentos negativos sobre outras pessoas por causa do seu estatuto social, crenças, cor e perspetiva de vida.
shame;Senti-me inadequado numa situação de grupo, incapaz de transmitir os meus próprios pensamentos e sentimentos.
guilt;Não consegui concluir uma tarefa de trabalho dentro do prazo acordado.
joy;Receber uma carta muito desejada de um bom amigo que vive no estrangeiro.
fear;Antes de receber os resultados de um teste na escola, quando eu tinha trabalhado muito e estava preocupado por não conseguir sucesso.
anger;Uma das minhas melhores amigas acusou-me de desistir cedo demais de um problema. Foi apenas um comentário casual da parte dela, mas eu fiquei zangado e magoado.
sadness;Perceber que a escola em breve acabará e que todos iremos seguir caminhos diferentes, talvez nunca mais encontrando os amigos deste ano.
disgust;Numa piscina pública, vi um homem muito agressivo que praticamente atacou as crianças que estavam no seu caminho enquanto nadava.
shame;Eu estava fazendo afirmações muito fortes sobre infidelidade em casais. Então, descobri que uma das minhas melhores amigas, que acabara de passar por um caso muito triste de infidelidade mútua, estava a ouvir.
guilt;Tinha planeado uma viagem para o Sul durante a Páscoa, juntamente com uma amiga. Ela ficou muito triste quando mudei de ideias e decidi não ir afinal.
joy;Um amigo que não via há anos, enviou-me um pequeno presente.
fear;Uma noite escura sem luzes de rua, um carro estava obviamente a seguir-me.
anger;Fui alvo de falsas acusações e fiquei muito zangado.
sadness;Foi-me dito por um bom amigo que não podíamos ser mais amigos por causa da relação dele com outra rapariga.
disgust;Isto é difícil, uma vez que não me lembro de sentir repugnância por alguém.
shame;Se não vou às aulas, muitas vezes sinto vergonha.
guilt;Fiquei muito zangado com uma namorada por interferir um pouco demais nos meus assuntos pessoais. Disse-lhe isso de forma bastante contundente e ela começou a chorar.
joy;Quando a minha noiva viajou 2000 km para me visitar, não a via há 4 meses.
fear;Fui agredido numa festa privada de Ano Novo, embora não tenha sido culpa minha.
anger;Senti-me injustamente tratado num aeroporto, sendo-me dito para usar um balcão diferente (apenas para tráfego doméstico).
sadness;Quando a minha avó morreu.
disgust;O assassinato de duas raparigas numa viagem escolar a Berlim (e crimes sexuais em geral) há alguns anos atrás.
shame;Quando participei no bullying de um dos meus melhores amigos na escola primária.
guilt;Quando experimentei fumar secretamente pela primeira vez, tinha 12 anos.
joy;Quando a pessoa de quem eu gostava muito, voltou para mim.
anger;Quando os alunos do nosso grupo de trabalho não mostraram responsabilidade ou interesse no nosso trabalho.
sadness;Um amigo muito próximo deixou-me.
disgust;Algumas pessoas foram tratadas injustamente por causa da sua nacionalidade/cor.
shame;Participar no bullying de algumas raparigas na minha turma na escola primária.
joy;Um conhecido próximo chorou por mim. Senti-me feliz porque alguém se preocupou.
fear;Uma carta do meu namorado começou de tal forma que pensei que ele ia acabar a nossa relação. Tive medo de ler o resto.
anger;O meu sobrinho é um rapaz surdo e hiperativo. Fui responsável por tomar conta dele durante um dia inteiro e estava muito cansado. De repente, ele agarrou numa faca e espetou-me na perna. Fiquei tão zangado que não senti nenhuma dor.
sadness;Uma mulher que conheço está a morrer lentamente de cancro. Observar este processo deixa-me triste.
disgust;Amigos próximos a falar mal de outros amigos.
shame;Meu pai morreu depois de duas semanas muito dolorosas na cama. Senti alívio e vergonha por isso.
guilt;Tivemos um dia de folga da escola. Em vez de ajudar a minha mãe no seu trabalho, fiquei na cama o dia todo.
joy;Contato renovado com um amigo antigo.
fear;Temendo o uso de poder ou repreensões quando pertenço à minoria.
anger;Um amigo próximo disse inicialmente que aceitava um acordo, mas depois usou esse acordo como motivo para me atacar.
sadness;Ao perceber que a minha namorada e eu próprios começámos o processo de separação.
disgust;Transgressões políticas e militares em todo o mundo, em geral. Isso não pode ser descrito através deste questionário.
shame;Fui acusado de ter intenções ocultas numa situação em que acreditava estar a agir de forma honesta e justa.
guilt;Quando a minha tia tirou a própria vida, senti-me culpado por não perceber que ela precisava de apoio.
joy;Receber um postal do meu amor que estava no estrangeiro de férias, e não ter a certeza se ele me iria escrever ou não.
anger;Quando tentei terminar com o meu namorado, ele recusou-se a deixar-me ir embora.
sadness;Ter que regressar a casa dos Estados Unidos após ter estado lá por dez semanas a visitar o meu irmão e a sua família.
guilt;Namorei outro rapaz várias vezes quando ainda estava com o meu ex-namorado. Isso fez-me sentir um pouco culpada em relação ao meu amigo.
joy;Encontrar os meus óculos novamente depois de os ter perdido na cidade.
fear;Cair de um penhasco nas montanhas.
anger;Ter uma discussão com um colega de turma.
sadness;Quando a caixa de velocidades do meu carro avariou.
disgust;Não me lembro de ter sentido isto.
shame;Não me recordo desse sentimento.
guilt;Esqueci-me de trancar a porta exterior da casa da minha senhoria.
joy;Consegui arranjar emprego imediatamente após o fim das aulas.
fear;Ir sozinha para casa através da floresta depois de uma reunião de escuteiras.
anger;Irrito-me quando as pessoas não acreditam em mim ou me compreendem mal.
sadness;No falecimento de um parente próximo.
disgust;Ao ser injustamente punido, sinto-me enojado com a pessoa responsável.
shame;Ser apanhado a mentir.
guilt;Fazer algo de errado em casa e deixar o meu irmão mais descontrolado levar a culpa.
joy;Ter passado no exame necessário para ser um revendedor autorizado de rádio/televisão.
fear;Escalar uma montanha onde as rochas eram muito soltas. Quando percebemos o perigo, já estávamos muito alto, mas ainda tínhamos uma longa subida pela frente.
anger;Sendo porta-voz do sindicato, entrei em conflito com um colega que tinha estado agindo deslealmente por um período prolongado de tempo.
