word,emotion,lexicon_score
construir,disgust,0.0
construção,disgust,0.0
interpretar,disgust,0.0
cônsul,disgust,0.0
consultar,disgust,0.0
consulta,disgust,0.0
consumir,disgust,0.0
consumindo,disgust,0.0
consumar,disgust,0.0
consumação,disgust,0.0
consumo,disgust,0.0
contato,disgust,0.0
contagiosamente,disgust,0.0
contenção,disgust,0.0
contém,disgust,0.0
contemplar,disgust,0.0
contemplação,disgust,0.0
contemplativo,disgust,0.0
contemporâneo,disgust,0.0
contemporâneo,disgust,0.0
desprezo,disgust,0.0
disputando,disgust,0.0
contente,disgust,0.0
contente,disgust,0.0
contenção,disgust,0.0
contentamento,disgust,0.0
conteúdo,disgust,0.0
contexto,disgust,0.0
contíguo,disgust,0.0
continência,disgust,0.0
continente,disgust,0.0
continental,disgust,0.0
contingência,disgust,0.0
contingente,disgust,0.0
contínuo,disgust,0.0
continuamente,disgust,0.0
continuação,disgust,0.0
continuação,disgust,0.0
continuar,disgust,0.0
contínuo,disgust,0.0
continuando,disgust,0.0
continuidade,disgust,0.0
contínuo,disgust,0.0
continuamente,disgust,0.0
contorno,disgust,0.0
contrato,disgust,0.0
contratado,disgust,0.0
contrátil,disgust,0.0
contratação,disgust,0.0
contração,disgust,0.0
contraditório,disgust,0.0
contradição,disgust,0.0
contraditório,disgust,0.0
contrário,disgust,0.0
contraste,disgust,0.0
contrastado,disgust,0.0
Contravene,disgust,0.0
contravenção,disgust,0.0
contribuir,disgust,0.0
contribuinte,disgust,0.0
inventado,disgust,0.0
ao controle,disgust,0.0
controverso,disgust,0.0
controvérsia,disgust,0.0
dilema,disgust,0.0
convalescente,disgust,0.0
convecção,disgust,0.0
convocar,disgust,0.0
conveniência,disgust,0.0
conveniências,disgust,0.0
conveniente,disgust,0.0
convento,disgust,0.0
convenção,disgust,0.0
convencional,disgust,0.0
converge,disgust,0.0
convergência,disgust,0.0
convergente,disgust,0.0
familiarizado,disgust,0.0
conversação,disgust,0.0
conversacional,disgust,0.0
conversar,disgust,0.0
conversando,disgust,0.0
conversão,disgust,0.0
converter,disgust,0.0
convertido,disgust,0.0
conversível,disgust,0.0
convexo,disgust,0.0
convexidade,disgust,0.0
comunicar,disgust,0.0
transporte,disgust,0.0
transportar,disgust,0.0
convicção,disgust,0.0
convencer,disgust,0.0
convencido,disgust,0.0
convincente,disgust,0.0
convocação,disgust,0.0
complicado,disgust,0.0
convolução,disgust,0.0
comboio,disgust,0.0
COO,disgust,0.0
cozinhar,disgust,0.0
culinária,disgust,0.0
biscoitos,disgust,0.0
culinária,disgust,0.0
legal,disgust,0.0
resfriador,disgust,0.0
resfriamento,disgust,0.0
frieza,disgust,0.0
colaborar,disgust,0.0
Cooperando,disgust,0.0
cooperação,disgust,0.0
cooperativo,disgust,0.0
coordenada,disgust,0.0
policial,disgust,0.0
lidar,disgust,0.0
abundante,disgust,0.0
cobre,disgust,0.0
cópia de,disgust,0.0
cópia,disgust,0.0
direito autoral,disgust,0.0
coral,disgust,0.0
cordão,disgust,0.0
cordão,disgust,0.0
veludo veludo,disgust,0.0
essencial,disgust,0.0
cortiça,disgust,0.0
saca rolhas,disgust,0.0
milho,disgust,0.0
córnea,disgust,0.0
canto,disgust,0.0
corneta,disgust,0.0
cornija,disgust,0.0
amido de milho,disgust,0.0
corolário,disgust,0.0
Corona,disgust,0.0
coroação,disgust,0.0
médico legista,disgust,0.0
corporal,disgust,0.0
corporativo,disgust,0.0
corporação,disgust,0.0
corporal,disgust,0.0
corpo,disgust,0.0
corpus,disgust,0.0
curral,disgust,0.0
correção,disgust,0.0
corretivo,disgust,0.0
correção,disgust,0.0
correlação,disgust,0.0
correlativo,disgust,0.0
corresponder,disgust,0.0
correspondência,disgust,0.0
correspondente,disgust,0.0
corredor,disgust,0.0
corroborar,disgust,0.0
corroboração,disgust,0.0
corrosão,disgust,0.0
corrosivo,disgust,0.0
corrupto,disgust,0.0
corpete,disgust,0.0
espartilho,disgust,0.0
córtex,disgust,0.0
cortical,disgust,0.0
corveta,disgust,0.0
Cosmético,disgust,0.0
Cosméticos,disgust,0.0
cósmico,disgust,0.0
cosmologia,disgust,0.0
Cosmopolita,disgust,0.0
cosmos,disgust,0.0
custo,disgust,0.0
dispendioso,disgust,0.0
fantasia,disgust,0.0
aconchegante,disgust,0.0
berço,disgust,0.0
Cote,disgust,0.0
cabana,disgust,0.0
algodão,disgust,0.0
sofá,disgust,0.0
puma,disgust,0.0
conselho,disgust,0.0
conselho,disgust,0.0
conselheiro,disgust,0.0
conselheiro,disgust,0.0
contar,disgust,0.0
contagem regressiva,disgust,0.0
contado,disgust,0.0
semblante,disgust,0.0
contador,disgust,0.0
contrariar,disgust,0.0
contrabalançar,disgust,0.0
reconvenção,disgust,0.0
contrapartida,disgust,0.0
condessa,disgust,0.0
incontáveis,disgust,0.0
país,disgust,0.0
compatriota,disgust,0.0
música country,disgust,0.0
interior,disgust,0.0
contagens,disgust,0.0
condado,disgust,0.0
golpe,disgust,0.0
casal,disgust,0.0
acoplado,disgust,0.0
cupom,disgust,0.0
coragem,disgust,0.0
corajoso,disgust,0.0
correio,disgust,0.0
cursos,disgust,0.0
Correndo,disgust,0.0
tribunal,disgust,0.0
cortês,disgust,0.0
cortesia,disgust,0.0
tribunal,disgust,0.0
Tribunais,disgust,0.0
namoro,disgust,0.0
pátio,disgust,0.0
primos,disgust,0.0
pacto,disgust,0.0
cobrir,disgust,0.0
abordado,disgust,0.0
cobertura,disgust,0.0
Covert,disgust,0.0
Covet,disgust,0.0
vaca,disgust,0.0
covardia,disgust,0.0
covardemente,disgust,0.0
vaqueiro,disgust,0.0
Powehide,disgust,0.0
Cowl,disgust,0.0
colega de trabalho,disgust,0.0
recatado,disgust,0.0
coiote,disgust,0.0
aconchegante,disgust,0.0
caranguejo,disgust,0.0
Crabby,disgust,0.0
rachadura,disgust,0.0
rachado,disgust,0.0
biscoito,disgust,0.0
rachadura,disgust,0.0
Crackle,disgust,0.0
berço,disgust,0.0
art,disgust,0.0
trabalhos manuais,disgust,0.0
artesão,disgust,0.0
astuto,disgust,0.0
Craig,disgust,0.0
Cram,disgust,0.0
amontoado,disgust,0.0
cãibra,disgust,0.0
apertado,disgust,0.0
guindaste,disgust,0.0
crânio,disgust,0.0
manivela,disgust,0.0
irritadiço,disgust,0.0
craps,disgust,0.0
colidir,disgust,0.0
Crate,disgust,0.0
cratera,disgust,0.0
almejar,disgust,0.0
desejo,disgust,0.0
lagostins,disgust,0.0
giz de cera,disgust,0.0
mania,disgust,0.0
enlouquecido,disgust,0.0
loucura,disgust,0.0
louco,disgust,0.0
rangendo,disgust,0.0
creme,disgust,0.0
creme,disgust,0.0
cremoso,disgust,0.0
vinco,disgust,0.0
criar,disgust,0.0
criação,disgust,0.0
criativo,disgust,0.0
criatividade,disgust,0.0
O Criador,disgust,0.0
crédito,disgust,0.0
credencial,disgust,0.0
credenciais,disgust,0.0
credibilidade,disgust,0.0
credível,disgust,0.0
crédito,disgust,0.0
Creditável,disgust,0.0
creditado,disgust,0.0
creditando,disgust,0.0
credor,disgust,0.0
crença,disgust,0.0
Riacho,disgust,0.0
rastejar,disgust,0.0
rastejando,disgust,0.0
cremação,disgust,0.0
crioulo,disgust,0.0
crescendo,disgust,0.0
crescente,disgust,0.0
Cretins,disgust,0.0
fenda,disgust,0.0
equipe,disgust,0.0
berço,disgust,0.0
Grilo,disgust,0.0
gritou,disgust,0.0
crime,disgust,0.0
crimp,disgust,0.0
carmesim,disgust,0.0
aleijado,disgust,0.0
aleijado,disgust,0.0
aleijante,disgust,0.0
crise,disgust,0.0
crocante,disgust,0.0
critério,disgust,0.0
crítico,disgust,0.0
crítico,disgust,0.0
criticar,disgust,0.0
crítica,disgust,0.0
crítica,disgust,0.0
Croak,disgust,0.0
Crock,disgust,0.0
louça,disgust,0.0
crocodilo,disgust,0.0
Croft,disgust,0.0
trapaceiro,disgust,0.0
cortar,disgust,0.0
croquet,disgust,0.0
cruzar,disgust,0.0
besta,disgust,0.0
cruzado,disgust,0.0
cruzando,disgust,0.0
virilha,disgust,0.0
agachado,disgust,0.0
agachado,disgust,0.0
agachado,disgust,0.0
Crupier,disgust,0.0
corvo,disgust,0.0
multidão,disgust,0.0
superlotado,disgust,0.0
multidões,disgust,0.0
coroa,disgust,0.0
coroando,disgust,0.0
crucial,disgust,0.0
cruzado,disgust,0.0
crucifixo,disgust,0.0
cruelmente,disgust,0.0
cruzeiro,disgust,0.0
cruzador,disgust,0.0
cruzeiro,disgust,0.0
migalha,disgust,0.0
em ruínas,disgust,0.0
amassado,disgust,0.0
Crunch,disgust,0.0
cruzada,disgust,0.0
crush,disgust,0.0
crosta,disgust,0.0
muleta,disgust,0.0
Crux,disgust,0.0
chorar,disgust,0.0
choro,disgust,0.0
cripta,disgust,0.0
enigmático,disgust,0.0
criptografia,disgust,0.0
cristal,disgust,0.0
cristalino,disgust,0.0
cristalização,disgust,0.0
filhote,disgust,0.0
cubo,disgust,0.0
cubículo,disgust,0.0
cuco,disgust,0.0
abraçar,disgust,0.0
abraçado,disgust,0.0
abraços,disgust,0.0
abraçando,disgust,0.0
deixa,disgust,0.0
manguito,disgust,0.0
cozinha,disgust,0.0
culinária,disgust,0.0
abate,disgust,0.0
culminar,disgust,0.0
culminação,disgust,0.0
culpabilidade,disgust,0.0
culpável,disgust,0.0
culpado,disgust,0.0
culto,disgust,0.0
cultivar,disgust,0.0
cultivado,disgust,0.0
cultivo,disgust,0.0
cultura,disgust,0.0
bueiro,disgust,0.0
pesado,disgust,0.0
cumulus,disgust,0.0
ardiloso,disgust,0.0
xícara,disgust,0.0
armário,disgust,0.0
curável,disgust,0.0
Curate,disgust,0.0
curativo,disgust,0.0
curador,disgust,0.0
meio-fio,disgust,0.0
coalhada,disgust,0.0
recolher obrigatório,disgust,0.0
curiosidade,disgust,0.0
curioso,disgust,0.0
ondulação,disgust,0.0
ondulação,disgust,0.0
moeda,disgust,0.0
atual,disgust,0.0
currículo,disgust,0.0
Curry,disgust,0.0
amaldiçoado,disgust,0.0
superficial,disgust,0.0
Curt,disgust,0.0
redução,disgust,0.0
redução,disgust,0.0
cortina,disgust,0.0
curvatura,disgust,0.0
curva,disgust,0.0
curvado,disgust,0.0
curvilíneo,disgust,0.0
almofada,disgust,0.0
cúspide,disgust,0.0
xingado,disgust,0.0
custodiante,disgust,0.0
custódia,disgust,0.0
personalizado,disgust,0.0
Costumeiro,disgust,0.0
cliente,disgust,0.0
corte,disgust,0.0
cutâneo,disgust,0.0
bonitinho,disgust,0.0
cutícula,disgust,0.0
gracinha,disgust,0.0
talheres,disgust,0.0
cortador,disgust,0.0
cortadores,disgust,0.0
Cutthroat,disgust,0.0
estacas,disgust,0.0
cwt,disgust,0.0
cianeto,disgust,0.0
ciclo,disgust,0.0
cíclico,disgust,0.0
ciclista,disgust,0.0
ciclone,disgust,0.0
cilindro,disgust,0.0
cilíndrico,disgust,0.0
prato,disgust,0.0
cínico,disgust,0.0
cisto,disgust,0.0
citomegalovírus,disgust,0.0
citoplasma,disgust,0.0
czar,disgust,0.0
dab,disgust,0.0
Dabble,disgust,0.0
pai,disgust,0.0
dado,disgust,0.0
punhal,disgust,0.0
diário,disgust,0.0
guloseima,disgust,0.0
laticínio,disgust,0.0
Dak,disgust,0.0
Dale,disgust,0.0
barragem,disgust,0.0
danos,disgust,0.0
condenação,disgust,0.0
condenado,disgust,0.0
úmido,disgust,0.0
umedecido,disgust,0.0
amortecedor,disgust,0.0
donzela,disgust,0.0
dança,disgust,0.0
dançarino,disgust,0.0
dançando,disgust,0.0
caspa,disgust,0.0
perigo,disgust,0.0
perigoso,disgust,0.0
perigosamente,disgust,0.0
que droga,disgust,0.0
Dangle,disgust,0.0
Dapper,disgust,0.0
Ouse,disgust,0.0
audaz,disgust,0.0
escuro,disgust,0.0
escurecer,disgust,0.0
escurecido,disgust,0.0
mais sombrio,disgust,0.0
sombriamente,disgust,0.0
escuridão,disgust,0.0
lado escuro,disgust,0.0
querido,disgust,0.0
maldito,disgust,0.0
dardo,disgust,0.0
traço,disgust,0.0
painel,disgust,0.0
tracejadas,disgust,0.0
correndo,disgust,0.0
dados,disgust,0.0
base de dados,disgust,0.0
data,disgust,0.0
encontro a noite,disgust,0.0
filha,disgust,0.0
alvorecer,disgust,0.0
Aorandou,disgust,0.0
dia,disgust,0.0
aurora,disgust,0.0
sonhando acordado,disgust,0.0
Daymade,disgust,0.0
folga,disgust,0.0
atordoado,disgust,0.0
Dazed,disgust,0.0
deslumbrar,disgust,0.0
deslumbrante,disgust,0.0
diácono,disgust,0.0
desativar,disgust,0.0
prazo final,disgust,0.0
prazos,disgust,0.0
impasse,disgust,0.0
ensurdecedor,disgust,0.0
surdez,disgust,0.0
negócio,disgust,0.0
distribuidor,disgust,0.0
tratativa,disgust,0.0
negociações,disgust,0.0
tratado,disgust,0.0
reitor,disgust,0.0
querido,disgust,0.0
querido,disgust,0.0
escassez,disgust,0.0
fiasco,disgust,0.0
discutível,disgust,0.0
debate,disgust,0.0
debênture,disgust,0.0
débito,disgust,0.0
dívida,disgust,0.0
devedor,disgust,0.0
estréia,disgust,0.0
década,disgust,0.0
Decanter,disgust,0.0
decair,disgust,0.0
morto,disgust,0.0
enganado,disgust,0.0
enganando,disgust,0.0
dezembro,disgust,0.0
decência,disgust,0.0
decente,disgust,0.0
decepção,disgust,0.0
enganoso,disgust,0.0
decididamente,disgust,0.0
decíduo,disgust,0.0
decimal,disgust,0.0
decifrar,disgust,0.0
decisão,disgust,0.0
decisivo,disgust,0.0
área coberta,disgust,0.0
declaração,disgust,0.0
declaratório,disgust,0.0
declarar,disgust,0.0
declinação,disgust,0.0
declínio,disgust,0.0
declinante,disgust,0.0
decomposto,disgust,0.0
decorar,disgust,0.0
decoração,disgust,0.0
decoração,disgust,0.0
decoro,disgust,0.0
chamariz,disgust,0.0
diminuir,disgust,0.0
diminuído,disgust,0.0
diminuindo,disgust,0.0
decreto,disgust,0.0
decremento,disgust,0.0
decrépito,disgust,0.0
acenar,disgust,0.0
dedicação,disgust,0.0
deduzir,disgust,0.0
deduzir,disgust,0.0
dedução,disgust,0.0
obra,disgust,0.0
aprofundar,disgust,0.0
mais profundo,disgust,0.0
cervo,disgust,0.0
difamatório,disgust,0.0
derrota,disgust,0.0
derrotado,disgust,0.0
defeito,disgust,0.0
deserção,disgust,0.0
defender,disgust,0.0
réu,disgust,0.0
defendido,disgust,0.0
defensor,disgust,0.0
defendendo,disgust,0.0
defesa,disgust,0.0
indefeso,disgust,0.0
defensável,disgust,0.0
defensiva,disgust,0.0
adiar,disgust,0.0
deferência,disgust,0.0
adiamento,disgust,0.0
adiando,disgust,0.0
desafiador,disgust,0.0
deficiência,disgust,0.0
déficit,disgust,0.0
definir,disgust,0.0
definiram,disgust,0.0
definição,disgust,0.0
definitivo,disgust,0.0
Esflada,disgust,0.0
deflação,disgust,0.0
desviar,disgust,0.0
deflexão,disgust,0.0
defloração,disgust,0.0
custear,disgust,0.0
hábil,disgust,0.0
extinto,disgust,0.0
desafiar,disgust,0.0
degenerar,disgust,0.0
degeneração,disgust,0.0
degradação,disgust,0.0
grau,disgust,0.0
desidratado,disgust,0.0
atrasado,disgust,0.0
Deatível,disgust,0.0
delegar,disgust,0.0
delegação,disgust,0.0
eliminação,disgust,0.0
deliberar,disgust,0.0
deliberação,disgust,0.0
deliberativo,disgust,0.0
delicadeza,disgust,0.0
delicioso,disgust,0.0
prazer,disgust,0.0
encantado,disgust,0.0
delicioso,disgust,0.0
delinear,disgust,0.0
delineamento,disgust,0.0
delinquência,disgust,0.0
delirante,disgust,0.0
libertação,disgust,0.0
entrega,disgust,0.0
Dell,disgust,0.0
delta,disgust,0.0
dilúvio,disgust,0.0
ilusão,disgust,0.0
ilusório,disgust,0.0
Deluxe,disgust,0.0
DeLve,disgust,0.0
demand,disgust,0.0
exigente,disgust,0.0
comportamento,disgust,0.0
demente,disgust,0.0
demência,disgust,0.0
morte,disgust,0.0
democracia,disgust,0.0
democrata,disgust,0.0
demolir,disgust,0.0
demolido,disgust,0.0
demolição,disgust,0.0
demonstrável,disgust,0.0
demonstrar,disgust,0.0
demonstrado,disgust,0.0
demonstrando,disgust,0.0
demonstração,disgust,0.0
demonstrativo,disgust,0.0
demonstrador,disgust,0.0
desmoralizado,disgust,0.0
demos,disgust,0.0
Den,disgust,0.0
negação,disgust,0.0
negado,disgust,0.0
denominação,disgust,0.0
confessional,disgust,0.0
denominador,disgust,0.0
denotar,disgust,0.0
denso,disgust,0.0
densidade,disgust,0.0
dente,disgust,0.0
dentista,disgust,0.0
odontologia,disgust,0.0
Dentistas,disgust,0.0
negar,disgust,0.0
negando,disgust,0.0
Desodorante,disgust,0.0
partir,disgust,0.0
partiu,disgust,0.0
departamento,disgust,0.0
partida,disgust,0.0
depender,disgust,0.0
dependente,disgust,0.0
dependência,disgust,0.0
dependência,disgust,0.0
dependente,disgust,0.0
representar,disgust,0.0
representando,disgust,0.0
esgotamento,disgust,0.0
implantar,disgust,0.0
deportar,disgust,0.0
deportação,disgust,0.0
depósito,disgust,0.0
depositário,disgust,0.0
deposição,disgust,0.0
depositário,disgust,0.0
depósito,disgust,0.0
depreciação,disgust,0.0
deprimido,disgust,0.0
depressivo,disgust,0.0
depressão,disgust,0.0
depressivo,disgust,0.0
depressivo,disgust,0.0
privado,disgust,0.0
profundidade,disgust,0.0
deputado,disgust,0.0
descarrilhar,disgust,0.0
abandonado,disgust,0.0
derivação,disgust,0.0
derivado,disgust,0.0
derivar,disgust,0.0
dérmico,disgust,0.0
dermatologista,disgust,0.0
dermatologia,disgust,0.0
descer,disgust,0.0
descendente,disgust,0.0
descendente,disgust,0.0
descendente,disgust,0.0
descida,disgust,0.0
descrever,disgust,0.0
descrição,disgust,0.0
descritivo,disgust,0.0
deserção,disgust,0.0
merecer,disgust,0.0
mereceu,disgust,0.0
merecedor,disgust,0.0
projeto,disgust,0.0
designar,disgust,0.0
designação,disgust,0.0
projetado,disgust,0.0
Designer,disgust,0.0
projetando,disgust,0.0
conveniência,disgust,0.0
desejável,disgust,0.0
desejo,disgust,0.0
desejos,disgust,0.0
desejando,disgust,0.0
desejo,disgust,0.0
mesa,disgust,0.0
desolação,disgust,0.0
desesperado,disgust,0.0
despachar,disgust,0.0
desesperado,disgust,0.0
desespero,disgust,0.0
despótico,disgust,0.0
sobremesa,disgust,0.0
destino,disgust,0.0
destinada,disgust,0.0
destino,disgust,0.0
destituído,disgust,0.0
destruído,disgust,0.0
destruidor,disgust,0.0
destruindo,disgust,0.0
destruição,disgust,0.0
Desapear,disgust,0.0
destacado,disgust,0.0
destacamento,disgust,0.0
detalhe,disgust,0.0
detalhes,disgust,0.0
deter,disgust,0.0
detido,disgust,0.0
detectar,disgust,0.0
detectável,disgust,0.0
detecção,disgust,0.0
detetive,disgust,0.0
detector,disgust,0.0
detenção,disgust,0.0
Deter -se,disgust,0.0
detergente,disgust,0.0
deteriorar,disgust,0.0
determinável,disgust,0.0
determinado,disgust,0.0
determinação,disgust,0.0
determinado,disgust,0.0
detonar,disgust,0.0
detonação,disgust,0.0
Desvio,disgust,0.0
prejudicar,disgust,0.0
detrimento,disgust,0.0
prejudicial,disgust,0.0
Detritos,disgust,0.0
Deuce,disgust,0.0
devastar,disgust,0.0
devastado,disgust,0.0
devastação,disgust,0.0
desenvolver,disgust,0.0
em desenvolvimento,disgust,0.0
desenvolvimento,disgust,0.0
desviar,disgust,0.0
desviando,disgust,0.0
desvio,disgust,0.0
dispositivo,disgust,0.0
desonesto,disgust,0.0
inventar,disgust,0.0
desprovido,disgust,0.0
devolução,disgust,0.0
devolver,disgust,0.0
dedicar,disgust,0.0
devoto,disgust,0.0
Devocional,disgust,0.0
devorar,disgust,0.0
devoto,disgust,0.0
orvalho,disgust,0.0
destro,disgust,0.0
destreza,disgust,0.0
dextrose,disgust,0.0
diagnóstico,disgust,0.0
diagnóstico,disgust,0.0
Diagnóstico,disgust,0.0
diagrama,disgust,0.0
Dial,disgust,0.0
dialeto,disgust,0.0
dialética,disgust,0.0
diálogo,disgust,0.0
diâmetro,disgust,0.0
diamante,disgust,0.0
diamantes,disgust,0.0
diafragma,disgust,0.0
diário,disgust,0.0
dados,disgust,0.0
dicotômico,disgust,0.0
dicotomia,disgust,0.0
Dickhead,disgust,0.0
Dicks,disgust,0.0
ditar,disgust,0.0
ditado,disgust,0.0
ditador,disgust,0.0
ditatorial,disgust,0.0
dicção,disgust,0.0
dicionário,disgust,0.0
ditado,disgust,0.0
didático,disgust,0.0
morrer,disgust,0.0
morreu,disgust,0.0
dieta,disgust,0.0
dietético,disgust,0.0
diferir,disgust,0.0
diferença,disgust,0.0
diferenças,disgust,0.0
diferencial,disgust,0.0
diferenciação,disgust,0.0
diferentemente,disgust,0.0
diferente,disgust,0.0
difícil,disgust,0.0
dificuldades,disgust,0.0
dificuldade,disgust,0.0
difuso,disgust,0.0
difusão,disgust,0.0
escavação,disgust,0.0
digerir,disgust,0.0
digestão,disgust,0.0
Digit,disgust,0.0
digno,disgust,0.0
dignidade,disgust,0.0
Digressão,disgust,0.0
escavações,disgust,0.0
dique,disgust,0.0
dilatação,disgust,0.0
dilatação,disgust,0.0
dilema,disgust,0.0
diligência,disgust,0.0
diligente,disgust,0.0
diluente,disgust,0.0
diluir,disgust,0.0
diluído,disgust,0.0
diluição,disgust,0.0
DIME,disgust,0.0
dimensão,disgust,0.0
diminuir,disgust,0.0
diminuído,disgust,0.0
diminuição,disgust,0.0
diminutivo,disgust,0.0
Din,disgust,0.0
jantar,disgust,0.0
o jantar,disgust,0.0
jantar,disgust,0.0
dinossauro,disgust,0.0
força,disgust,0.0
diocesano,disgust,0.0
diocese,disgust,0.0
diorama,disgust,0.0
mergulhar,disgust,0.0
diploma,disgust,0.0
diplomacia,disgust,0.0
diplomata,disgust,0.0
diplomático,disgust,0.0
direcionado,disgust,0.0
direção,disgust,0.0
diretamente,disgust,0.0
diretor,disgust,0.0
diretório,disgust,0.0
incapacidade,disgust,0.0
desativar,disgust,0.0
desabilitado,disgust,0.0
desvantagem,disgust,0.0
descontente,disgust,0.0
discordar,disgust,0.0
desagradável,disgust,0.0
discordando,disgust,0.0
desacordo,disgust,0.0
proibir,disgust,0.0
Desapontamento,disgust,0.0
desaparecer,disgust,0.0
desaparecimento,disgust,0.0
desaparecendo,disgust,0.0
decepcionante,disgust,0.0
decepções,disgust,0.0
desaprovação,disgust,0.0
reprovado,disgust,0.0
desarmar,disgust,0.0
desordem,disgust,0.0
desastroso,disgust,0.0
Disbance,disgust,0.0
descrença,disgust,0.0
descrença,disgust,0.0
desembolsar,disgust,0.0
desembolso,disgust,0.0
disco,disgust,0.0
descartado,disgust,0.0
devasções,disgust,0.0
discernir,disgust,0.0
discernível,disgust,0.0
discernir,disgust,0.0
discernimento,disgust,0.0
descarga,disgust,0.0
discípulo,disgust,0.0
disciplina,disgust,0.0
isenção de responsabilidade,disgust,0.0
divulgar,disgust,0.0
divulgado,disgust,0.0
divulgação,disgust,0.0
desconforto,disgust,0.0
desconectar,disgust,0.0
desconectado,disgust,0.0
desconexão,disgust,0.0
desconecta,disgust,0.0
descontinuação,disgust,0.0
interromper,disgust,0.0
descontínuo,disgust,0.0
desconto,disgust,0.0
desconto,disgust,0.0
desencorajar,disgust,0.0
desanimado,disgust,0.0
desânimo,disgust,0.0
discurso,disgust,0.0
descobrir,disgust,0.0
descoberta,disgust,0.0
desacreditar,disgust,0.0
discreto,disgust,0.0
discrepância,disgust,0.0
discreto,disgust,0.0
