sentiment;text
sadness;When my son was diagnosed as having CEREBRAL PALSY, at age 5. He a would have to endure so much labelling, stigma and discrimination, a even though his case was relatively mild.
disgust;I have an adopted Aboriginal sister I felt disgust due to the a racism she has been subjected to.
shame;I can't remember ever feeling shame.
guilt;When I decided my first marriage had ended, and left with the a child. I felt overwhelmed by guilt as I was separating mother and a child.
joy;Receiving notification that I had made a successful application a to the Speech Therapy course at Uni, gave me a very good feelig a of achievment and joy.
fear;Not included on questionnaire.
anger;My ex-boyfriend began to date my best friend. After they had been a seeing each other, I found out that he had been sleeping with a another girl, without my friend knowing, I told my friend what he a had been doing behind her back.
sadness;My mother left my father for his best friend, and he moved to a Papua New Guinea. Despite the fact that I am closer to my father a than to anyone else in my family, I had to move in with my a mother, and say good-bye to my father, not knowing when I would a see him again.
disgust;When I discovered my mother had been having an affair with my a father's best friend, and then ran away with him without even a speaking to me about what she was doing letting me come home from a school simply to find her gone. I was filled with disgust and a contempt.
shame;I recently became sexually involved with my sister's lover. I a care for him very much, but I am ashamed of the hurt I may cause a her.
guilt;I once stole a shirt from the Department Store in which I work. I a have been promoted to work in a very privileged section of the a store. Their belief in my integrity makes me feel even guiltier.
joy;Seeing a close friend who had just returned from twelve months a overseas.
fear;Finding myself alone in a public toilet block with a man known to a have had great psychological disturbances.
anger;After seeing an uncertain child work on a model for several ahours, I watched a bully of the same age destroy it, telling athe child that it was worthless.
sadness;Leaving home to move closer to University. As an oldest child, a this experience was traumatic for both my parents and myself.
disgust;Viewing the results of senseless vandalism to a local primary a school.
shame;I slept with a man purely because I found him physically a attractive and was under the influence of alcohol.
guilt;Inventing a fictitious series of events, as a result of which I a ended up in a conflict with my two closest friends.
joy;When I finished my exams after 12th Grade, I was worried about a getting a T.E. Score high enough for Physiotherapy. When I found a that I had been accepted I was ecstatic, or more appropriately, a could jump for joy.
fear;When going for my driver's licence for the third time, because a everything, it seemed, hinged on getting it. I was really nervous, a and the testing Officer made me a little afraid as well. There a were lots of things to worry about. I passed however.
anger;When a so-called friend let me down, when she promised to tell me a when a certain concert was occurring, and that she'd get me a tickets. I was really looking forward to it. She did nothing, a just told me out of the blue one day what a fantastic concert it a was going to be.
sadness;When my family heard that my Mother's cousin who lives in a England wrote us to tell that he had cancer of the lymph glands.
