sentiment;text
anger;Quando soube que a minha madrasta tinha tratado a minha mãe de uma forma errada.
anger;saber madrasta ter tratar mãe errado.
sadness;Quando o meu amigo não passou nos exames de graduação do liceu.
sadness;amigo passar exame graduação liceu.
disgust;Quando soube dos avanços que um conhecido meu tinha feito aos meus amigos, que não os aprovaram.
disgust;saber avanço ter fazer amigo aprovar.
shame;Quando depois de ter tido relações sexuais com um amigo, pensei que ele me tinha falado sobre isso a um amigo seu.
shame;ter relação sexual amigo pensar ter falar amigo.
guilt;Quando prometi a um amigo meu que o iria visitar, e não o fiz.
guilt;prometi amigo ir visitar fiz.
joy;Durante as palestras, senti um entendimento inexpressivo com um rapaz que não conhecia. Trocamos olhares, penso que ele gosta de mim, e eu também gosto dele. Talvez ele se tenha apaixonado por mim.
joy;durante palestra sentir entendimento inexpressivo rapaz conhecer Trocamos olhare pensar gostar eu gostar de ele ter apaixonar eu.
fear;À noite, passo por uma floresta a pé para casa. Uma vez, alguém foi apunhalado na floresta. Imagino alguém a atacar-me e eu apresso-me.
fear;noite passo floresta pé casa alguém apunhalar floresta Imagino alguém.
anger;Num eléctrico, o vendedor de bilhetes comandava, assumindo o papel de líder, tentando enfatizar a sua autoridade inexistente com excessivo rigor para com um bêbado bem-humorado que não conseguia encontrar-lhe um bilhete de imediato.
anger;eléctrico vendedor bilhetes comandar assumir papel líder tentar enfatizar autoridade inexistente excessivo rigor bêbado conseguir bilhete imediato.
sadness;Uma relação em que eu tinha depositado a minha confiança, acabou. Fiquei triste quando percebi como é fácil esquecer algo que em tempos se tinha considerado significativo.
sadness;ter depositar confiança acabar Fiquei triste percebi fácil esquecer tempo ter considerar significativo.
disgust;Um pesadelo. Estava a sonhar com sanguessugas, que tentei sacudir do meu corpo, elas estão por todo o lado, ficam coladas, e não prestam. E há muitos deles. Eu entro em pânico.
disgust;pesadelo sonhar sanguessuga sacudir corpo ficar colado prestar haver de eles entror pânico.
shame;Contei mentiras maldosas sobre um amigo íntimo meu. Eu era mau para soar alegre, para encantar uma pessoa que eu queria impressionar. e vendi o meu amigo, eu era desprezível.
shame;Contei mentira maldoso amigo íntimo mau soar alegre encantar pessoa querer impressionar vendi amigo desprezível.
guilt;Conheci o meu ex-namorado por acaso. Separámo-nos há alguns meses e agora estou com um novo namorado. O meu ex-namorado parecia deprimido, e eu sei que não tenho culpa nenhuma.
guilt;Conheci acaso haver namorado parecer deprimido culpa.
joy;Durante a viagem inter-rail, após problemas, conheci a minha irmã mais nova.
joy;durante viagem problema conheci irmã.
fear;Viajando como a única mulher numa carruagem de comboio a meio da noite em Itália.
fear;Viajando único mulher carruagem comboio noite Itália.
anger;Um conhecido meu, hondurenho, masculino, desprezava as minhas opiniões.
anger;hondurenho masculino desprezar opinião.
sadness;Quando o nosso cão morreu.
sadness;cão morrer.
disgust;Enquanto passeava na rua com um bom amigo meu, conhecemos um conhecido seu. A minha amiga começou a exibir-se e a contar histórias falsas sobre si própria e a elogiar-se a si própria.
disgust;passear rua amigo conhecer amiga começar contar história falso se próprio se próprio.
shame;Fui desonesta para com o meu namorado em relação a algo importante para a nossa relação.
shame;desonesta namorado importante.
guilt;Uma multa de estacionamento.
guilt;multa estacionamento.
joy;Depois de ter finalmente terminado a minha tese de mestrado, senti uma grande alegria e alívio. Tinha sido assombrada pela tese durante todos os meus estudos.
joy;finalmente terminar tese mestrado sentir alegria alívio ter ser assombrar tese durante estudo.
fear;Enquanto preparava a minha tese de mestrado, tive medo de não realizar nada, uma vez que o assunto era bastante difícil.
fear;preparar tese mestrado medo realizar assunto difícil.
anger;Durante o Verão, no meu local de trabalho, uma pessoa continuou a interferir nas minhas tarefas e a fazer observações infundadas. Senti ódio por ele, mas parou quando percebi que ele apenas ansiava por atenção.
anger;durante Verão trabalho pessoa continuar interferir tarefa observação infundar sentir ódio parar percebi ansiar atenção.
sadness;A última vez que me senti triste e decepcionado foi quando não fiz tão bem como tinha esperado num dos exames finais. Em comparação com os exames anteriores, as perguntas, penso eu, foram injustas.
sadness;último sentir triste decepcionar fiz ter esperar exame final comparação exame anterior pergunta pensar injusto.
disgust;Após o primeiro de Maio, detestei os amigos do meu noivo, que se tinham amontoado na nossa festa e estragaram-na completamente.
disgust;maio detestar amigo noivo ter amontoar festa completamente.
shame;Após a nossa triste festa de 1 de Maio, senti-me envergonhado porque os amigos que tinham sido convidados tiveram de sofrer. Nós, os organizadores da festa, não afugentámos os intrusos.
shame;triste festa maio envergonhado amigo ter ser convidar sofrer organizador festa afugentár intruso.
guilt;No meu trabalho de Verão, fui responsável por fazer várias encomendas. a Não era eu que tinha encomendado algumas mercadorias sazonais, mas quando uma grande parte delas sobrou e teve de ser deitada fora no Outono, senti-me parcialmente responsável pela encomenda demasiado grande.
guilt;trabalho Verão responsável várias encomenda ter encomendar mercadoria sazonal de elas sobrar deitar Outono parcialmente responsável encomenda demasiado.
joy;Quando conheci um bom amigo meu, depois de muito tempo.
joy;conhecer amigo.
fear;Eu estava a acampar com um amigo meu e passámos a noite na floresta. Não consegui adormecer e pude ouvir ruídos vindos do exterior a aproximarem-se da nossa tenda.
fear;acampar amigo passar noite floresta conseguir adormecer pude ouvir ruído vinr exterior tenda.
anger;Quando discuti com os meus pais.
anger;discuti pai.
sadness;Estando longe de um amigo muito chegado, estive longe da Finlândia durante um ano, como estudante de intercâmbio.
sadness;Estar amigo chegar Finlândia durante ano estudante intercâmbio.
disgust;Quando vi uma aranha.
disgust;ver aranha.
shame;Enquanto tocava, urinei no chão da avó e não fui ao lavatório. A minha prima contou à minha avó e ela veio.
shame;tocar urinei chão avó lavatório prima contar avó vir.
guilt;Enquanto viajava num autocarro com um bilhete inválido, fui apanhado.
guilt;viajar autocarro bilhete inválido apanhar.
joy;Enquanto discutia com uma colega minha, percebi que a sua concepção de homem e de trabalho era semelhante à minha.
joy;discutir colega percebi concepção homem trabalho semelhante.
fear;Enquanto ele estava bêbado, o meu companheiro de vida tentou bater-me. Senti-me assustado e fugi para a casa de banho.
fear;bêbado companheiro vida tentar assustar fugi casa banho.
anger;Uma colega de estatuto superior desprezou a minha atitude e organização do trabalho.
anger;colega estatuto alto desprezar atitude organização trabalho.
sadness;Não consegui encontrar o meu amor, depois de ter esperado um mês, devido a uma doença.
sadness;conseguir encontrar amor esperar devido doença.
disgust;Mais uma vez, o meu companheiro de vida voltou para casa bêbado à meia-noite.
disgust;companheiro vida voltar casa bêbado.
shame;O meu amor e eu alugámos um quarto num hotel, uma noite. Ficámos lá durante algumas horas e, ao sair do hotel, senti vergonha.
shame;amor alugá hotel noite Ficámos durante hora sair hotel sentir vergonha.
guilt;Tinha, ao ficar em silêncio, desaprovado o meu amor e feito com que ele fosse infeliz. Não tinha sido capaz de cumprir a sua promessa. Estava assim a pensar na minha conduta para com outra pessoa.
guilt;Ter ficar silêncio desaprovar amor fazer ser infeliz ter ser capaz cumprir promessa pensar conduta pessoa.
joy;Tinha acabado de me mudar para a cidade onde estudo e recebi um postal de um bom amigo (da minha cidade natal).
joy;ter acabar mudar cidade estudo recebi postal amigo cidade natal.
fear;O meu namorado deu-me a entender, por telefone, que queria ser livre. Assim, ele não o disse em branco, seguiu-se o silêncio.
fear;namorado entender telefone querer livre dizer branco silêncio.
anger;Eles tinham devolvido muito menos dos meus impostos do que eu esperava.
anger;ter devolver imposto esperar.
sadness;Depois de eu e o meu namorado nos termos separado.
sadness;namorado termos separar.
disgust;De manhã, o gato da minha senhoria vomitou no chão, perto da escadaria que levo para ir à casa de banho.
disgust;manhã gato senhoria vomitar chão escadaria levor casa banho.
shame;A mãe do meu namorado, que eu não tinha conhecido antes, fez-me uma visita inesperada. Eu estava deitada preguiçosamente na cama, a ler um jornal e o meu namorado estava a estudar.
shame;mãe namorado ter visita inesperado deitado preguiçosamente cama ler jornal namorado estudar.
guilt;O gato da minha senhoria escapou pela janela que eu tinha deixado aberta.
guilt;gato senhoria escapar janela ter deixar aberto.
joy;Recebi uma carta do meu melhor amigo, de quem não tinha ouvido falar durante muito tempo (uma boa carta).
joy;Recebi carta bom amigo ter ouvir falar durante carta.
fear;Alguém bateu à porta quando eu estava sozinha em casa (embora houvesse uma campainha de porta). Olhei através da vigia, mas tinha sido tapada. Telefonei à minha irmã, mas ela não me pôde ajudar, pois estava a centenas de quilómetros de distância.
fear;alguém bater porta sozinho casa houver campainha porta Olhei vigia ter ser tapar Telefonei irmã ajudar centena quilómetro distância.
anger;Os meus pais pressionaram-me para comprar roupa quando eu não gostaria de o ter feito.
anger;pai comprar roupa gostar fazer.
sadness;Quando o meu avô morreu, vi a minha avó a chorar contra o ombro da minha tia (nunca tinha visto a minha avó chorar antes).
sadness;avô morrer ver avó chorar ombro tia ter ver avó chorar.
disgust;Na escola, detestei a papa de espinafres que tinha grumos de farinha.
disgust;escola detestar papa espinafr ter grumo farinha.
shame;Contei a alguns conhecidos meus algo de que me arrependi mais tarde.
shame;Contei conhecer arrependi.
guilt;Falei duramente com os meus pais, embora eles só significassem o meu bem.
guilt;falei duramente pai significar.
joy;Quando recebi uma carta de casa.
joy;recebi carta casa.
fear;Enquanto andava de bicicleta no campo, um cão começou a correr ao meu lado, rosnando e ladrando e tentando morder o meu pé.
fear;andar bicicleta campo cão começar correr rosnar ladrar tentar morder pé.
anger;Desentendimentos com a mãe. Quando me mudei de KankaanpSS, ela tinha prometido ajudar-me a mudar, mas quebrou a sua promessa por causa de algum impedimento. .
anger;desentendimentos mãe mudar KankaanpSS ter prometir mudar quebrar promessa causa algum impedimento.
sadness;Quando tive de me mudar de casa para estudar, sabia que não voltaria para casa durante muito tempo.
sadness;mudar casa estudar saber voltar casa durante.
disgust;Quando reparei que duas aranhas corriam no chão em direcções diferentes.
disgust;reparar aranha corrir chão direcção diferente.
shame;Quando percebi que me tinha enganado sobre uma pessoa próxima de mim, por causa de ideias e preconceitos pré-definidos.
shame;percebi ter enganar pessoa eu causa ideia preconceito.
guilt;Quando censurei o meu amigo, porque eu próprio estava pouco animado e desapontado.
