sentiment;text
fear;Quando eu tinha 8 anos, geralmente voltava da escola com minha mãe em um carro. Pela primeira vez, tive que pegar o ônibus escolar e confundi o ponto de ônibus e me vi a dois quilômetros de onde morava. Eu estava com muito medo, me perguntando como voltaria para casa.
anger;Eu li no jornal que o Fundo de Localização de Estudantes iria construir novos apartamentos para os refugiados (na minha opinião, este é o caso do estado). É quando apenas uma fracção dos alunos pode encontrar um apartamento.
sadness;Eu levo uma vida bastante segura. A única coisa que me lembro é uma música do século XIX, que é contra o álcool. Tanto a melodia quanto a palavra (embora ingênua) afetaram minhas emoções.
disgust;Ontem, no elevador, um homem começou a fumar, isso é algo que eu simplesmente não posso tolerar.
shame;Na escola primária, uma vez vacilei ao responder a uma pergunta e os outros começaram a rir.
guilt;Geralmente, quando estou fazendo compras, sinto que era culpado de todos os roubos ao longo do ano (nunca roubei).
joy;Quando meu time de futebol favorito fez um gol e estava prestes a vencer a Copa da Inglaterra.
fear;Eu tinha menos de 10 anos quando o cachorro do nosso vizinho me perseguiu até o teto de um pequeno galpão e parecia não haver esperança de fugir daí.
anger;Enquanto jogava um jogo de bola, eu estava prestes a fazer um gol quando fui jogado de pé e não consegui marcar o gol.
sadness;Quando soube da morte de Frantois Truffaut, o diretor francês de filmes, no rádio. Eu tinha planejado ir e ver seu último filme.
disgust;Eu vi um filme chamado "The Thing", o filme dirigido por John Carpenter. O monstro do filme me fez sentir enojado.
shame;Eu me comporei mal em uma festa e não queria encontrar a pessoa em questão mais tarde.
guilt;Enquanto jogava um jogo de bola, cometi um erro e perdemos o jogo.
joy;Quando eu estava no banho de sauna.
fear;Eu tive um sonho em que era um elefante africano.
anger;Quando vim para a lição, ela foi cancelada e tive que preencher um questionário.
sadness;Quando meu carro congelou, e eu não consegui iniciá -lo.
disgust;Quando vi nosso professor de computador.
shame;Quando eu estava descendo esquis, e caí duas vezes da primeira vez.
guilt;Quando eu estava envolvido em um acidente de carro.
joy;Passei em um exame que pensei ter falhado.
fear;Minha mãe não havia voltado para casa à meia -noite. Ela esqueceu de me contar sobre isso. Eu era muito jovem e sozinho em casa.
anger;Minha namorada começou a cantar (ela não pode cantar) e não parou, apesar de pedir que ela o fizesse.
sadness;Quando minha avó morreu de câncer.
disgust;Quando eu ainda era criança, vi um filme de terror na TV, no qual havia um crânio humano podre.
shame;Quando menino, peguei uma moeda de um táxi vazio. Minha mãe viu e contou ao motorista sobre isso. Eu até conhecia o motorista.
guilt;Quando eu traí minha ex -namorada.
anger;A festa da véspera de Ano Novo no país, eu mal conhecia uma pessoa, meu parceiro passava a maior parte do tempo no bar. Tive pouca oportunidade de conhecer as pessoas porque nossa mesa estava separada e os pais do meu namorado estavam presentes.
sadness;Véspera de Natal: Havia uma tensão entre meus pais, eles nem tentaram restaurar uma atmosfera harmônica. Mãe ficou em seu quarto quase o dia inteiro. Eu me senti sozinho e fiquei muito triste.
disgust;O pai disse: Se você estiver grávida, terá que adquirir aborto. Fiquei cheio de nojo contra meu pai.
shame;Eu tinha uma relação íntima com meu namorado, mas infelizmente tivemos problemas sexuais, por isso o enganei, mas fiquei com vergonha quando contei ao meu amigo sobre isso.
guilt;Trabalho em uma casa comercial das 7 às 10 da manhã de um dia muito frio no inverno, eu estava atrasado - e deixei um colega de trabalho ficar frio por meia hora.
joy;Depois de um ano de pesquisa, meu amigo e eu encontramos um apartamento pelo qual somos capazes de pagar.
fear;Acidente de carro no meio da noite.
anger;No fim de semana, eu queria estar ausente da escola por causa de um evento esportivo, mas meu professor se recusou a me dar o dia de folga porque não gostava de mim.
sadness;Quando eu tinha seis anos, meu gato favorito morreu.
disgust;Uma aranha gigantesca escalou meu rosto e o que é mais - no meu próprio apartamento.
shame;Eu era muito gordo e me senti absolutamente mal. Eu tinha medo de sair de casa e conhecer novas pessoas.
guilt;Dizia -me que minha mãe ficou doente e ficando magra. Eu não percebi que realmente foi minha culpa até várias semanas depois.
joy;Ganhei um carro em uma competição de prêmios. No momento em que fui informado sobre isso, senti alegria.
fear;Minha irmã teve que passar por uma operação muito complicada, sua visão estava em jogo.
anger;Eu tive uma briga com meus pais, estava convencido de estar certo.
sadness;Ouvi dizer que um amigo havia morrido em um acidente, situação em grupo: de repente um amigo entrou e disse: "Você já ouviu isso ...", havia uma terrível consternação, silêncio, então todo mundo gritou animadamente "como isso poderia acontecer. .. ".
disgust;Scuffle em uma carruagem do underground em Viena, três homens bêbados bateram um homem em uma cadeira de rodas - eu assisti a cena de outra carruagem.
shame;Coloquei um fim a uma amizade com uma garota - eu só fingi amor e carinho para poder dormir com ela.
guilt;Uma jovem tentou pôr um fim à sua vida por causa da dor do amante, não até que ela estivesse no hospital, ouvi dizer que tinha sido o motivo de sua ação.
joy;Para ser admitido no meu exame final, tive que passar em dois exames. Como não havia estudado muito, me demiti para ser deixado para trás. No entanto, consegui esses exames.
fear;Eu não tinha contado aos meus pais sobre minhas más notas na escola. Um dia, meu pai queria falar com os professores. Felizmente, eu poderia influenciar meus pais a ir com calma.
anger;Eu queria ir a um amigo meu que fez uma festa, no momento em que eu queria sair, meu pai disse que eu não podia ir porque ele precisava de mim para algum trabalho à tarde.
sadness;Um amigo meu, que havia repetido um ano na escola uma vez antes, não passou no exame final e teve que levá -lo novamente meio ano depois.
disgust;Os eco-ativistas demonstraram contra um projeto para construir uma usina no Danúbio no meio de uma floresta de planícies (Hainburg) e o governo decidiu adiá-lo por mais um ano. Quando meu pai ouviu falar, ele disse que precisávamos de outro Hitler.
shame;Houve um tempo em que meu quarto parecia terrivelmente desarrumado, naquela época minha tia veio me ver, felizmente eu poderia impedi -la de entrar na sala.
guilt;Eu deveria buscar alguns amigos no ponto de ônibus, mas não o fiz porque meu pai estava de mau humor e tinha medo de que ele se queriam.
joy;Meu namorado voltou após uma longa ausência.
fear;Meu carro derrapou na rua molhada.
anger;Eu queria ver um amigo, eu estava ansioso por isso e tinha certas expectativas, mas ele não prestou atenção a mim, jogou cartas com outras pessoas.
sadness;Um bom amigo me abandonou depois que ele se comportou de uma maneira estranha.
disgust;Em plena luz do dia, vi um velho desarrumado mijando e brincando com o pênis no meio da cidade.
shame;Alguém que me conhece muito bem descobriu que eu havia dito a ele uma mentira.
guilt;Quando meu namorado estava fora, flertei com seu melhor amigo, me senti culpado no dia seguinte.
anger;Recentemente, um bom amigo só me ligou quando ele precisava de algo. Ele nunca disse "por favor" ou "obrigado" ou qualquer outra palavra gentil.
sadness;Meu cavalo favorito morreu. Tínhamos tentado o nosso melhor para salvá -lo, mas era inútil, ele teve que ser baleado.
disgust;Eu li um livro sobre as fantasias sexuais das mulheres, li sobre uma mulher com relações sexuais com um cachorro.
shame;Em nosso plano, o banho de banho está na cozinha. No começo, tive sentimentos muito intensivos de vergonha quando tomei banho e as pessoas estavam na cozinha.
guilt;Eu tive que cuidar das plantas de um amigo meu por várias semanas. Eu os regou, mas deixe -os ficar em uma sala fria para que dois deles pereçam.
joy;Quando conheci um bom amigo depois de muito tempo. Tivemos uma briga, mas depois de duas semanas fiquei muito feliz em vê -lo novamente.
fear;Quando ficamos em Viena com a nossa classe, meu amigo e eu nos comportamos incorretamente. Nosso professor nos ameaçou com exclusão da escola.
anger;Quando perdi minha carteira de motorista porque estava dirigindo sob a influência de Alcool.
sadness;A morte da minha mãe.
disgust;Quando entrei na sala de dissecação pela primeira vez. Eu acho que me senti enojado principalmente por causa do mau cheiro de formalina.
shame;Acho que me senti envergonhado pela primeira vez quando entrei em uma boate.
guilt;Durante um passeio de esqui com um amigo, nós dois bebemos demais. Quando descemos a encosta de esqui, perdi meu amigo que havia se perdido. Eu pensei que algo devia ter acontecido com ele (ele finalmente chegou, mas depois de muito tempo).
joy;Meu pai ficou no exterior por um ano. Ele não gosta de escrever cartas porque comete erros ortográficos. Eu nunca tive uma boa relação com ele. Ele me escreveu uma carta na qual disse que me amava.
fear;Quando eu era criança, sempre tinha medo do meu pai. Apenas quando ele olhou para mim, eu me senti assustado.
anger;Um colega me pediu para estudar com ela. Eu não conseguia explicar as coisas tão perfeitamente quanto ela esperava. Então ela reagiu de maneira agressiva.
sadness;Durante as férias de Natal, fui ver meus pais e fiquei com eles por duas semanas. Depois de dois ou três dias, tivemos os mesmos conflitos que tivemos dez anos antes, quando eu morava com eles. Eles ficaram felizes quando eu saí.
disgust;Velho no hospital, bochechado oco, apenas metade do nariz e olho de vidro, chocando.
shame;Quando meu pai entrou no banheiro e me viu parado ali nu.
guilt;Eu moro com meu namorado, temos um relacionamento próximo, me apaixonei por outro homem.
joy;Quando conheci minha namorada - eu não tinha contado com isso.
fear;Uma noite, tive a sensação de que alguém estava roubando meu carro, mas fiquei com muito medo de ir e ver.
anger;Quando reorganizamos os móveis em nosso apartamento e ficamos presos em uma cadeira.
sadness;Uma pessoa morreu (não é realmente um amigo).
disgust;Várias semanas atrás, tive problemas com os amigos, senti -me enojado por um amigo.
shame;Quando eu era criança, pensei que tinha que ter vergonha ao perguntar e fazer certas coisas proibidas.
guilt;Ao brigar com os amigos.
joy;No sul do Tirol, eu estava reunindo maçãs, foi um bom dia, eu não estava pensando em nada, senti uma alegria esmagadora.
fear;Minha namorada e eu dormimos em uma cabana solitária (bebemos Alcool). De repente, algum solo caiu sobre nós, depois um pouco de água. Embora tenhamos tentado muito, não conseguimos descobrir a causa.
anger;Ajudei minha irmãzinha (13 anos) a aprender matemática. Obviamente, ela não queria entender o que eu expliquei e comecei a chorar. Eu fiquei com raiva.
sadness;Quando minha namorada me disse que queria me deixar.
disgust;Em uma viagem, passei por uma fábrica de celulose. Foi um bom dia, uma bela paisagem, observei essa fábrica com nojo.
shame;Quando fui a uma sauna com meu pai pela primeira vez (eu tinha 16 anos). Quando entrei na sauna nu, senti envergonhado por um curto período de tempo.
guilt;Cheguei em casa de uma discoteca às quatro e meia da manhã, embora tenha prometido que meus pais voltassem para casa à meia -noite. A partir das três da manhã, me senti culpado por meus pais.
joy;Um amigo que eu havia perdido veio me ver inesperadamente.
fear;No meu caminho pelas ruas solitárias, encontrei -me com um enorme cachorro vadio. Parou a alguma distância e olhou para mim. Tentei ignorá -lo, mas estava muito assustado.
